P (bars),Gas_wt,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,,,
10538.82,7.17E-09,0.0104378,6.19E-06,2.23E-12,0.966332,0.0224804,3.70E-09,0.000635853,6.48E-05,4.26E-05,0,,,
10538.32,7.17E-09,0.0104388,6.19E-06,2.23E-12,0.966331,0.0224806,3.70E-09,0.000635876,6.48E-05,4.26E-05,0,,,
10537.82,7.17E-09,0.0104398,6.19E-06,2.23E-12,0.96633,0.0224807,3.70E-09,0.0006359,6.48E-05,4.26E-05,0,,,
10537.32,7.17E-09,0.0104408,6.19E-06,2.23E-12,0.966329,0.0224809,3.70E-09,0.000635923,6.48E-05,4.26E-05,0,,,
10536.82,7.17E-09,0.0104417,6.19E-06,2.23E-12,0.966328,0.022481,3.70E-09,0.000635946,6.48E-05,4.26E-05,0,,,
10536.32,7.17E-09,0.0104427,6.19E-06,2.23E-12,0.966326,0.0224812,3.70E-09,0.000635969,6.49E-05,4.26E-05,0,,,
10535.82,7.17E-09,0.0104437,6.19E-06,2.23E-12,0.966325,0.0224813,3.70E-09,0.000635992,6.49E-05,4.26E-05,0,,,
10535.32,7.17E-09,0.0104447,6.19E-06,2.23E-12,0.966324,0.0224815,3.71E-09,0.000636016,6.49E-05,4.26E-05,0,,,
10534.82,7.17E-09,0.0104457,6.20E-06,2.23E-12,0.966323,0.0224816,3.71E-09,0.000636039,6.49E-05,4.26E-05,0,,,
10534.32,7.17E-09,0.0104467,6.20E-06,2.23E-12,0.966322,0.0224818,3.71E-09,0.000636062,6.49E-05,4.26E-05,0,,,
10533.82,7.17E-09,0.0104477,6.20E-06,2.23E-12,0.966321,0.0224819,3.71E-09,0.000636085,6.49E-05,4.26E-05,0,,,
10533.32,7.17E-09,0.0104487,6.20E-06,2.23E-12,0.966319,0.0224821,3.71E-09,0.000636108,6.49E-05,4.26E-05,0,,,
10532.82,7.17E-09,0.0104497,6.20E-06,2.23E-12,0.966318,0.0224823,3.71E-09,0.000636132,6.49E-05,4.26E-05,0,,,
10532.32,7.17E-09,0.0104506,6.20E-06,2.23E-12,0.966317,0.0224824,3.71E-09,0.000636155,6.49E-05,4.26E-05,0,,,
10531.82,7.17E-09,0.0104516,6.20E-06,2.23E-12,0.966316,0.0224826,3.71E-09,0.000636178,6.49E-05,4.26E-05,0,,,
10531.32,7.17E-09,0.0104526,6.20E-06,2.23E-12,0.966315,0.0224827,3.71E-09,0.000636201,6.49E-05,4.26E-05,0,,,
10530.82,7.17E-09,0.0104536,6.20E-06,2.23E-12,0.966314,0.0224829,3.71E-09,0.000636224,6.50E-05,4.26E-05,0,,,
10530.32,7.17E-09,0.0104546,6.20E-06,2.23E-12,0.966312,0.022483,3.71E-09,0.000636248,6.50E-05,4.26E-05,0,,,
10529.82,7.17E-09,0.0104556,6.20E-06,2.23E-12,0.966311,0.0224832,3.71E-09,0.000636271,6.50E-05,4.26E-05,0,,,
10529.32,7.17E-09,0.0104566,6.20E-06,2.23E-12,0.96631,0.0224833,3.71E-09,0.000636294,6.50E-05,4.26E-05,0,,,
10528.82,7.17E-09,0.0104576,6.21E-06,2.23E-12,0.966309,0.0224835,3.71E-09,0.000636317,6.50E-05,4.26E-05,0,,,
10528.32,7.17E-09,0.0104586,6.21E-06,2.23E-12,0.966308,0.0224836,3.71E-09,0.00063634,6.50E-05,4.26E-05,0,,,
10527.82,7.17E-09,0.0104596,6.21E-06,2.23E-12,0.966306,0.0224838,3.71E-09,0.000636364,6.50E-05,4.26E-05,0,,,
10527.32,7.17E-09,0.0104605,6.21E-06,2.23E-12,0.966305,0.022484,3.71E-09,0.000636387,6.50E-05,4.26E-05,0,,,
10526.82,7.17E-09,0.0104615,6.21E-06,2.23E-12,0.966304,0.0224841,3.71E-09,0.00063641,6.50E-05,4.26E-05,0,,,
10526.32,7.17E-09,0.0104625,6.21E-06,2.23E-12,0.966303,0.0224843,3.71E-09,0.000636433,6.50E-05,4.26E-05,0,,,
10525.82,7.17E-09,0.0104635,6.21E-06,2.23E-12,0.966302,0.0224844,3.71E-09,0.000636456,6.50E-05,4.26E-05,0,,,
10525.32,7.17E-09,0.0104645,6.21E-06,2.23E-12,0.966301,0.0224846,3.72E-09,0.00063648,6.51E-05,4.26E-05,0,,,
10524.82,7.17E-09,0.0104655,6.21E-06,2.23E-12,0.966299,0.0224847,3.72E-09,0.000636503,6.51E-05,4.26E-05,0,,,
10524.32,7.17E-09,0.0104665,6.21E-06,2.23E-12,0.966298,0.0224849,3.72E-09,0.000636526,6.51E-05,4.26E-05,0,,,
10523.82,7.17E-09,0.0104675,6.21E-06,2.23E-12,0.966297,0.022485,3.72E-09,0.000636549,6.51E-05,4.26E-05,0,,,
10523.32,7.17E-09,0.0104685,6.21E-06,2.23E-12,0.966296,0.0224852,3.72E-09,0.000636573,6.51E-05,4.26E-05,0,,,
10522.82,7.17E-09,0.0104695,6.22E-06,2.23E-12,0.966295,0.0224853,3.72E-09,0.000636596,6.51E-05,4.26E-05,0,,,
10522.32,7.17E-09,0.0104705,6.22E-06,2.23E-12,0.966293,0.0224855,3.72E-09,0.000636619,6.51E-05,4.26E-05,0,,,
10521.82,7.17E-09,0.0104714,6.22E-06,2.23E-12,0.966292,0.0224856,3.72E-09,0.000636642,6.51E-05,4.26E-05,0,,,
10521.32,7.17E-09,0.0104724,6.22E-06,2.23E-12,0.966291,0.0224858,3.72E-09,0.000636665,6.51E-05,4.26E-05,0,,,
10520.82,7.17E-09,0.0104734,6.22E-06,2.23E-12,0.96629,0.022486,3.72E-09,0.000636689,6.51E-05,4.26E-05,0,,,
10520.32,7.17E-09,0.0104744,6.22E-06,2.23E-12,0.966289,0.0224861,3.72E-09,0.000636712,6.51E-05,4.26E-05,0,,,
10519.82,7.17E-09,0.0104754,6.22E-06,2.23E-12,0.966288,0.0224863,3.72E-09,0.000636735,6.52E-05,4.26E-05,0,,,
10519.32,7.17E-09,0.0104764,6.22E-06,2.23E-12,0.966286,0.0224864,3.72E-09,0.000636758,6.52E-05,4.26E-05,0,,,
10518.82,7.17E-09,0.0104774,6.22E-06,2.23E-12,0.966285,0.0224866,3.72E-09,0.000636782,6.52E-05,4.26E-05,0,,,
10518.32,7.17E-09,0.0104784,6.22E-06,2.23E-12,0.966284,0.0224867,3.72E-09,0.000636805,6.52E-05,4.26E-05,0,,,
10517.82,7.17E-09,0.0104794,6.22E-06,2.23E-12,0.966283,0.0224869,3.72E-09,0.000636828,6.52E-05,4.26E-05,0,,,
10517.32,7.17E-09,0.0104804,6.23E-06,2.23E-12,0.966282,0.022487,3.72E-09,0.000636851,6.52E-05,4.26E-05,0,,,
10516.82,7.17E-09,0.0104814,6.23E-06,2.23E-12,0.966281,0.0224872,3.72E-09,0.000636875,6.52E-05,4.26E-05,0,,,
10516.32,7.17E-09,0.0104824,6.23E-06,2.23E-12,0.966279,0.0224873,3.72E-09,0.000636898,6.52E-05,4.26E-05,0,,,
10515.82,7.17E-09,0.0104834,6.23E-06,2.23E-12,0.966278,0.0224875,3.72E-09,0.000636921,6.52E-05,4.26E-05,0,,,
10515.32,7.17E-09,0.0104844,6.23E-06,2.23E-12,0.966277,0.0224877,3.73E-09,0.000636944,6.52E-05,4.26E-05,0,,,
10514.82,7.17E-09,0.0104853,6.23E-06,2.23E-12,0.966276,0.0224878,3.73E-09,0.000636968,6.52E-05,4.26E-05,0,,,
10514.32,7.17E-09,0.0104863,6.23E-06,2.23E-12,0.966275,0.022488,3.73E-09,0.000636991,6.53E-05,4.26E-05,0,,,
10513.82,7.17E-09,0.0104873,6.23E-06,2.23E-12,0.966273,0.0224881,3.73E-09,0.000637014,6.53E-05,4.26E-05,0,,,
10513.32,7.17E-09,0.0104883,6.23E-06,2.23E-12,0.966272,0.0224883,3.73E-09,0.000637037,6.53E-05,4.26E-05,0,,,
10512.82,7.17E-09,0.0104893,6.23E-06,2.23E-12,0.966271,0.0224884,3.73E-09,0.000637061,6.53E-05,4.26E-05,0,,,
10512.32,7.17E-09,0.0104903,6.23E-06,2.23E-12,0.96627,0.0224886,3.73E-09,0.000637084,6.53E-05,4.26E-05,0,,,
10511.82,7.17E-09,0.0104913,6.23E-06,2.23E-12,0.966269,0.0224887,3.73E-09,0.000637107,6.53E-05,4.26E-05,0,,,
10511.32,7.17E-09,0.0104923,6.24E-06,2.23E-12,0.966268,0.0224889,3.73E-09,0.00063713,6.53E-05,4.26E-05,0,,,
10510.82,7.17E-09,0.0104933,6.24E-06,2.23E-12,0.966266,0.022489,3.73E-09,0.000637154,6.53E-05,4.26E-05,0,,,
10510.32,7.17E-09,0.0104943,6.24E-06,2.23E-12,0.966265,0.0224892,3.73E-09,0.000637177,6.53E-05,4.26E-05,0,,,
10509.82,7.17E-09,0.0104953,6.24E-06,2.23E-12,0.966264,0.0224893,3.73E-09,0.0006372,6.53E-05,4.26E-05,0,,,
10509.32,7.17E-09,0.0104963,6.24E-06,2.23E-12,0.966263,0.0224895,3.73E-09,0.000637223,6.54E-05,4.26E-05,0,,,
10508.82,7.17E-09,0.0104973,6.24E-06,2.23E-12,0.966262,0.0224897,3.73E-09,0.000637247,6.54E-05,4.26E-05,0,,,
10508.32,7.17E-09,0.0104983,6.24E-06,2.23E-12,0.96626,0.0224898,3.73E-09,0.00063727,6.54E-05,4.26E-05,0,,,
10507.82,7.17E-09,0.0104993,6.24E-06,2.23E-12,0.966259,0.02249,3.73E-09,0.000637293,6.54E-05,4.26E-05,0,,,
10507.32,7.17E-09,0.0105003,6.24E-06,2.23E-12,0.966258,0.0224901,3.73E-09,0.000637316,6.54E-05,4.26E-05,0,,,
10506.82,7.17E-09,0.0105013,6.24E-06,2.23E-12,0.966257,0.0224903,3.73E-09,0.00063734,6.54E-05,4.26E-05,0,,,
10506.32,7.17E-09,0.0105023,6.24E-06,2.23E-12,0.966256,0.0224904,3.73E-09,0.000637363,6.54E-05,4.26E-05,0,,,
10505.82,7.17E-09,0.0105032,6.24E-06,2.23E-12,0.966255,0.0224906,3.73E-09,0.000637386,6.54E-05,4.26E-05,0,,,
10505.32,7.17E-09,0.0105042,6.25E-06,2.23E-12,0.966253,0.0224907,3.74E-09,0.00063741,6.54E-05,4.26E-05,0,,,
10504.82,7.17E-09,0.0105052,6.25E-06,2.23E-12,0.966252,0.0224909,3.74E-09,0.000637433,6.54E-05,4.26E-05,0,,,
10504.32,7.17E-09,0.0105062,6.25E-06,2.23E-12,0.966251,0.022491,3.74E-09,0.000637456,6.54E-05,4.26E-05,0,,,
10503.82,7.17E-09,0.0105072,6.25E-06,2.23E-12,0.96625,0.0224912,3.74E-09,0.000637479,6.55E-05,4.26E-05,0,,,
10503.32,7.17E-09,0.0105082,6.25E-06,2.23E-12,0.966249,0.0224914,3.74E-09,0.000637503,6.55E-05,4.26E-05,0,,,
10502.82,7.17E-09,0.0105092,6.25E-06,2.23E-12,0.966247,0.0224915,3.74E-09,0.000637526,6.55E-05,4.26E-05,0,,,
10502.32,7.17E-09,0.0105102,6.25E-06,2.23E-12,0.966246,0.0224917,3.74E-09,0.000637549,6.55E-05,4.26E-05,0,,,
10501.82,7.17E-09,0.0105112,6.25E-06,2.23E-12,0.966245,0.0224918,3.74E-09,0.000637573,6.55E-05,4.26E-05,0,,,
10501.32,7.17E-09,0.0105122,6.25E-06,2.23E-12,0.966244,0.022492,3.74E-09,0.000637596,6.55E-05,4.26E-05,0,,,
10500.82,7.17E-09,0.0105132,6.25E-06,2.23E-12,0.966243,0.0224921,3.74E-09,0.000637619,6.55E-05,4.26E-05,0,,,
10500.32,7.17E-09,0.0105142,6.25E-06,2.23E-12,0.966241,0.0224923,3.74E-09,0.000637642,6.55E-05,4.26E-05,0,,,
10499.82,7.17E-09,0.0105152,6.25E-06,2.23E-12,0.96624,0.0224924,3.74E-09,0.000637666,6.55E-05,4.26E-05,0,,,
10499.32,7.17E-09,0.0105162,6.26E-06,2.23E-12,0.966239,0.0224926,3.74E-09,0.000637689,6.55E-05,4.26E-05,0,,,
10498.82,7.17E-09,0.0105172,6.26E-06,2.23E-12,0.966238,0.0224927,3.74E-09,0.000637712,6.55E-05,4.26E-05,0,,,
10498.32,7.17E-09,0.0105182,6.26E-06,2.23E-12,0.966237,0.0224929,3.74E-09,0.000637736,6.56E-05,4.26E-05,0,,,
10497.82,7.17E-09,0.0105192,6.26E-06,2.23E-12,0.966236,0.022493,3.74E-09,0.000637759,6.56E-05,4.26E-05,0,,,
10497.32,7.17E-09,0.0105202,6.26E-06,2.23E-12,0.966234,0.0224932,3.74E-09,0.000637782,6.56E-05,4.26E-05,0,,,
10496.82,7.17E-09,0.0105212,6.26E-06,2.23E-12,0.966233,0.0224934,3.74E-09,0.000637805,6.56E-05,4.26E-05,0,,,
10496.32,7.17E-09,0.0105222,6.26E-06,2.23E-12,0.966232,0.0224935,3.74E-09,0.000637829,6.56E-05,4.26E-05,0,,,
10495.82,7.17E-09,0.0105232,6.26E-06,2.24E-12,0.966231,0.0224937,3.74E-09,0.000637852,6.56E-05,4.26E-05,0,,,
10495.32,7.17E-09,0.0105242,6.26E-06,2.24E-12,0.96623,0.0224938,3.75E-09,0.000637875,6.56E-05,4.26E-05,0,,,
10494.82,7.17E-09,0.0105252,6.26E-06,2.24E-12,0.966228,0.022494,3.75E-09,0.000637899,6.56E-05,4.26E-05,0,,,
10494.32,7.17E-09,0.0105262,6.26E-06,2.24E-12,0.966227,0.0224941,3.75E-09,0.000637922,6.56E-05,4.26E-05,0,,,
10493.82,7.17E-09,0.0105272,6.27E-06,2.24E-12,0.966226,0.0224943,3.75E-09,0.000637945,6.56E-05,4.26E-05,0,,,
10493.32,7.17E-09,0.0105282,6.27E-06,2.24E-12,0.966225,0.0224944,3.75E-09,0.000637969,6.57E-05,4.26E-05,0,,,
10492.82,7.17E-09,0.0105292,6.27E-06,2.24E-12,0.966224,0.0224946,3.75E-09,0.000637992,6.57E-05,4.26E-05,0,,,
10492.32,7.17E-09,0.0105302,6.27E-06,2.24E-12,0.966223,0.0224947,3.75E-09,0.000638015,6.57E-05,4.26E-05,0,,,
10491.82,7.17E-09,0.0105312,6.27E-06,2.24E-12,0.966221,0.0224949,3.75E-09,0.000638039,6.57E-05,4.26E-05,0,,,
10491.32,7.17E-09,0.0105322,6.27E-06,2.24E-12,0.96622,0.0224951,3.75E-09,0.000638062,6.57E-05,4.26E-05,0,,,
10490.82,7.17E-09,0.0105332,6.27E-06,2.24E-12,0.966219,0.0224952,3.75E-09,0.000638085,6.57E-05,4.26E-05,0,,,
10490.32,7.17E-09,0.0105342,6.27E-06,2.24E-12,0.966218,0.0224954,3.75E-09,0.000638109,6.57E-05,4.26E-05,0,,,
10489.82,7.17E-09,0.0105352,6.27E-06,2.24E-12,0.966217,0.0224955,3.75E-09,0.000638132,6.57E-05,4.26E-05,0,,,
10489.32,7.17E-09,0.0105362,6.27E-06,2.24E-12,0.966215,0.0224957,3.75E-09,0.000638155,6.57E-05,4.26E-05,0,,,
10488.82,7.17E-09,0.0105372,6.27E-06,2.24E-12,0.966214,0.0224958,3.75E-09,0.000638179,6.57E-05,4.26E-05,0,,,
10488.32,7.17E-09,0.0105382,6.27E-06,2.24E-12,0.966213,0.022496,3.75E-09,0.000638202,6.57E-05,4.26E-05,0,,,
10487.82,7.17E-09,0.0105392,6.28E-06,2.24E-12,0.966212,0.0224961,3.75E-09,0.000638225,6.58E-05,4.26E-05,0,,,
10487.32,7.17E-09,0.0105402,6.28E-06,2.24E-12,0.966211,0.0224963,3.75E-09,0.000638249,6.58E-05,4.26E-05,0,,,
10486.82,7.17E-09,0.0105412,6.28E-06,2.24E-12,0.966209,0.0224964,3.75E-09,0.000638272,6.58E-05,4.26E-05,0,,,
10486.32,7.17E-09,0.0105422,6.28E-06,2.24E-12,0.966208,0.0224966,3.75E-09,0.000638295,6.58E-05,4.26E-05,0,,,
10485.82,7.17E-09,0.0105432,6.28E-06,2.24E-12,0.966207,0.0224967,3.76E-09,0.000638319,6.58E-05,4.26E-05,0,,,
10485.32,7.17E-09,0.0105442,6.28E-06,2.24E-12,0.966206,0.0224969,3.76E-09,0.000638342,6.58E-05,4.26E-05,0,,,
10484.82,7.17E-09,0.0105452,6.28E-06,2.24E-12,0.966205,0.0224971,3.76E-09,0.000638365,6.58E-05,4.26E-05,0,,,
10484.32,7.17E-09,0.0105462,6.28E-06,2.24E-12,0.966204,0.0224972,3.76E-09,0.000638389,6.58E-05,4.26E-05,0,,,
10483.82,7.17E-09,0.0105472,6.28E-06,2.24E-12,0.966202,0.0224974,3.76E-09,0.000638412,6.58E-05,4.26E-05,0,,,
10483.32,7.17E-09,0.0105482,6.28E-06,2.24E-12,0.966201,0.0224975,3.76E-09,0.000638435,6.58E-05,4.26E-05,0,,,
10482.82,7.17E-09,0.0105492,6.28E-06,2.24E-12,0.9662,0.0224977,3.76E-09,0.000638459,6.58E-05,4.26E-05,0,,,
10482.32,7.17E-09,0.0105502,6.28E-06,2.24E-12,0.966199,0.0224978,3.76E-09,0.000638482,6.59E-05,4.26E-05,0,,,
10481.82,7.17E-09,0.0105512,6.29E-06,2.24E-12,0.966198,0.022498,3.76E-09,0.000638505,6.59E-05,4.26E-05,0,,,
10481.32,7.17E-09,0.0105522,6.29E-06,2.24E-12,0.966196,0.0224981,3.76E-09,0.000638529,6.59E-05,4.26E-05,0,,,
10480.82,7.17E-09,0.0105532,6.29E-06,2.24E-12,0.966195,0.0224983,3.76E-09,0.000638552,6.59E-05,4.26E-05,0,,,
10480.32,7.17E-09,0.0105542,6.29E-06,2.24E-12,0.966194,0.0224984,3.76E-09,0.000638575,6.59E-05,4.26E-05,0,,,
10479.82,7.17E-09,0.0105552,6.29E-06,2.24E-12,0.966193,0.0224986,3.76E-09,0.000638599,6.59E-05,4.26E-05,0,,,
10479.32,7.17E-09,0.0105562,6.29E-06,2.24E-12,0.966192,0.0224988,3.76E-09,0.000638622,6.59E-05,4.26E-05,0,,,
10478.82,7.17E-09,0.0105572,6.29E-06,2.24E-12,0.96619,0.0224989,3.76E-09,0.000638645,6.59E-05,4.26E-05,0,,,
10478.32,7.17E-09,0.0105582,6.29E-06,2.24E-12,0.966189,0.0224991,3.76E-09,0.000638669,6.59E-05,4.26E-05,0,,,
10477.82,7.17E-09,0.0105592,6.29E-06,2.24E-12,0.966188,0.0224992,3.76E-09,0.000638692,6.59E-05,4.26E-05,0,,,
10477.32,7.17E-09,0.0105602,6.29E-06,2.24E-12,0.966187,0.0224994,3.76E-09,0.000638715,6.60E-05,4.26E-05,0,,,
10476.82,7.17E-09,0.0105612,6.29E-06,2.24E-12,0.966186,0.0224995,3.76E-09,0.000638739,6.60E-05,4.26E-05,0,,,
10476.32,7.17E-09,0.0105622,6.29E-06,2.24E-12,0.966184,0.0224997,3.76E-09,0.000638762,6.60E-05,4.26E-05,0,,,
10475.82,7.17E-09,0.0105632,6.30E-06,2.24E-12,0.966183,0.0224998,3.77E-09,0.000638786,6.60E-05,4.26E-05,0,,,
10475.32,7.17E-09,0.0105642,6.30E-06,2.24E-12,0.966182,0.0225,3.77E-09,0.000638809,6.60E-05,4.26E-05,0,,,
10474.82,7.17E-09,0.0105652,6.30E-06,2.24E-12,0.966181,0.0225001,3.77E-09,0.000638832,6.60E-05,4.26E-05,0,,,
10474.32,7.17E-09,0.0105662,6.30E-06,2.24E-12,0.96618,0.0225003,3.77E-09,0.000638856,6.60E-05,4.26E-05,0,,,
10473.82,7.17E-09,0.0105672,6.30E-06,2.24E-12,0.966179,0.0225005,3.77E-09,0.000638879,6.60E-05,4.26E-05,0,,,
10473.32,7.17E-09,0.0105682,6.30E-06,2.24E-12,0.966177,0.0225006,3.77E-09,0.000638902,6.60E-05,4.26E-05,0,,,
10472.82,7.17E-09,0.0105692,6.30E-06,2.24E-12,0.966176,0.0225008,3.77E-09,0.000638926,6.60E-05,4.26E-05,0,,,
10472.32,7.17E-09,0.0105702,6.30E-06,2.24E-12,0.966175,0.0225009,3.77E-09,0.000638949,6.60E-05,4.26E-05,0,,,
10471.82,7.17E-09,0.0105712,6.30E-06,2.24E-12,0.966174,0.0225011,3.77E-09,0.000638973,6.61E-05,4.26E-05,0,,,
10471.32,7.17E-09,0.0105722,6.30E-06,2.24E-12,0.966173,0.0225012,3.77E-09,0.000638996,6.61E-05,4.26E-05,0,,,
10470.82,7.17E-09,0.0105732,6.30E-06,2.24E-12,0.966171,0.0225014,3.77E-09,0.000639019,6.61E-05,4.26E-05,0,,,
10470.32,7.17E-09,0.0105742,6.31E-06,2.24E-12,0.96617,0.0225015,3.77E-09,0.000639043,6.61E-05,4.26E-05,0,,,
10469.82,7.17E-09,0.0105752,6.31E-06,2.24E-12,0.966169,0.0225017,3.77E-09,0.000639066,6.61E-05,4.26E-05,0,,,
10469.32,7.17E-09,0.0105762,6.31E-06,2.24E-12,0.966168,0.0225018,3.77E-09,0.000639089,6.61E-05,4.26E-05,0,,,
10468.82,7.17E-09,0.0105772,6.31E-06,2.24E-12,0.966167,0.022502,3.77E-09,0.000639113,6.61E-05,4.26E-05,0,,,
10468.32,7.17E-09,0.0105782,6.31E-06,2.24E-12,0.966165,0.0225021,3.77E-09,0.000639136,6.61E-05,4.26E-05,0,,,
10467.82,7.17E-09,0.0105792,6.31E-06,2.24E-12,0.966164,0.0225023,3.77E-09,0.00063916,6.61E-05,4.26E-05,0,,,
10467.32,7.17E-09,0.0105802,6.31E-06,2.24E-12,0.966163,0.0225025,3.77E-09,0.000639183,6.61E-05,4.26E-05,0,,,
10466.82,7.17E-09,0.0105813,6.31E-06,2.24E-12,0.966162,0.0225026,3.77E-09,0.000639206,6.61E-05,4.26E-05,0,,,
10466.32,7.17E-09,0.0105823,6.31E-06,2.24E-12,0.966161,0.0225028,3.78E-09,0.00063923,6.62E-05,4.26E-05,0,,,
10465.82,7.17E-09,0.0105833,6.31E-06,2.24E-12,0.966159,0.0225029,3.78E-09,0.000639253,6.62E-05,4.26E-05,0,,,
10465.32,7.17E-09,0.0105843,6.31E-06,2.24E-12,0.966158,0.0225031,3.78E-09,0.000639277,6.62E-05,4.26E-05,0,,,
10464.82,7.17E-09,0.0105853,6.31E-06,2.24E-12,0.966157,0.0225032,3.78E-09,0.0006393,6.62E-05,4.26E-05,0,,,
10464.32,7.17E-09,0.0105863,6.32E-06,2.24E-12,0.966156,0.0225034,3.78E-09,0.000639323,6.62E-05,4.26E-05,0,,,
10463.82,7.17E-09,0.0105873,6.32E-06,2.24E-12,0.966155,0.0225035,3.78E-09,0.000639347,6.62E-05,4.26E-05,0,,,
10463.32,7.17E-09,0.0105883,6.32E-06,2.24E-12,0.966153,0.0225037,3.78E-09,0.00063937,6.62E-05,4.26E-05,0,,,
10462.82,7.17E-09,0.0105893,6.32E-06,2.24E-12,0.966152,0.0225038,3.78E-09,0.000639394,6.62E-05,4.26E-05,0,,,
10462.32,7.17E-09,0.0105903,6.32E-06,2.24E-12,0.966151,0.022504,3.78E-09,0.000639417,6.62E-05,4.26E-05,0,,,
10461.82,7.17E-09,0.0105913,6.32E-06,2.24E-12,0.96615,0.0225042,3.78E-09,0.00063944,6.62E-05,4.26E-05,0,,,
10461.32,7.17E-09,0.0105923,6.32E-06,2.24E-12,0.966149,0.0225043,3.78E-09,0.000639464,6.63E-05,4.26E-05,0,,,
10460.82,7.17E-09,0.0105933,6.32E-06,2.24E-12,0.966148,0.0225045,3.78E-09,0.000639487,6.63E-05,4.26E-05,0,,,
10460.32,7.17E-09,0.0105943,6.32E-06,2.24E-12,0.966146,0.0225046,3.78E-09,0.000639511,6.63E-05,4.26E-05,0,,,
10459.82,7.17E-09,0.0105953,6.32E-06,2.24E-12,0.966145,0.0225048,3.78E-09,0.000639534,6.63E-05,4.26E-05,0,,,
10459.32,7.17E-09,0.0105963,6.32E-06,2.24E-12,0.966144,0.0225049,3.78E-09,0.000639557,6.63E-05,4.26E-05,0,,,
10458.82,7.17E-09,0.0105973,6.33E-06,2.24E-12,0.966143,0.0225051,3.78E-09,0.000639581,6.63E-05,4.26E-05,0,,,
10458.32,7.17E-09,0.0105983,6.33E-06,2.24E-12,0.966142,0.0225052,3.78E-09,0.000639604,6.63E-05,4.26E-05,0,,,
10457.82,7.17E-09,0.0105994,6.33E-06,2.24E-12,0.96614,0.0225054,3.78E-09,0.000639628,6.63E-05,4.26E-05,0,,,
10457.32,7.17E-09,0.0106004,6.33E-06,2.24E-12,0.966139,0.0225055,3.78E-09,0.000639651,6.63E-05,4.26E-05,0,,,
10456.82,7.17E-09,0.0106014,6.33E-06,2.24E-12,0.966138,0.0225057,3.78E-09,0.000639675,6.63E-05,4.26E-05,0,,,
10456.32,7.17E-09,0.0106024,6.33E-06,2.24E-12,0.966137,0.0225059,3.79E-09,0.000639698,6.63E-05,4.26E-05,0,,,
10455.82,7.17E-09,0.0106034,6.33E-06,2.24E-12,0.966136,0.022506,3.79E-09,0.000639721,6.64E-05,4.26E-05,0,,,
10455.32,7.17E-09,0.0106044,6.33E-06,2.24E-12,0.966134,0.0225062,3.79E-09,0.000639745,6.64E-05,4.26E-05,0,,,
10454.82,7.17E-09,0.0106054,6.33E-06,2.24E-12,0.966133,0.0225063,3.79E-09,0.000639768,6.64E-05,4.26E-05,0,,,
10454.32,7.17E-09,0.0106064,6.33E-06,2.24E-12,0.966132,0.0225065,3.79E-09,0.000639792,6.64E-05,4.26E-05,0,,,
10453.82,7.17E-09,0.0106074,6.33E-06,2.24E-12,0.966131,0.0225066,3.79E-09,0.000639815,6.64E-05,4.26E-05,0,,,
10453.32,7.17E-09,0.0106084,6.33E-06,2.24E-12,0.96613,0.0225068,3.79E-09,0.000639839,6.64E-05,4.26E-05,0,,,
10452.82,7.17E-09,0.0106094,6.34E-06,2.24E-12,0.966128,0.0225069,3.79E-09,0.000639862,6.64E-05,4.26E-05,0,,,
10452.32,7.17E-09,0.0106104,6.34E-06,2.24E-12,0.966127,0.0225071,3.79E-09,0.000639885,6.64E-05,4.26E-05,0,,,
10451.82,7.17E-09,0.0106114,6.34E-06,2.24E-12,0.966126,0.0225072,3.79E-09,0.000639909,6.64E-05,4.26E-05,0,,,
10451.32,7.17E-09,0.0106125,6.34E-06,2.24E-12,0.966125,0.0225074,3.79E-09,0.000639932,6.64E-05,4.26E-05,0,,,
10450.82,7.17E-09,0.0106135,6.34E-06,2.24E-12,0.966124,0.0225075,3.79E-09,0.000639956,6.65E-05,4.26E-05,0,,,
10450.32,7.17E-09,0.0106145,6.34E-06,2.24E-12,0.966122,0.0225077,3.79E-09,0.000639979,6.65E-05,4.26E-05,0,,,
10449.82,7.17E-09,0.0106155,6.34E-06,2.24E-12,0.966121,0.0225079,3.79E-09,0.000640003,6.65E-05,4.26E-05,0,,,
10449.32,7.17E-09,0.0106165,6.34E-06,2.24E-12,0.96612,0.022508,3.79E-09,0.000640026,6.65E-05,4.26E-05,0,,,
10448.82,7.17E-09,0.0106175,6.34E-06,2.24E-12,0.966119,0.0225082,3.79E-09,0.00064005,6.65E-05,4.26E-05,0,,,
10448.32,7.17E-09,0.0106185,6.34E-06,2.24E-12,0.966118,0.0225083,3.79E-09,0.000640073,6.65E-05,4.26E-05,0,,,
10447.82,7.17E-09,0.0106195,6.34E-06,2.24E-12,0.966116,0.0225085,3.79E-09,0.000640096,6.65E-05,4.26E-05,0,,,
10447.32,7.17E-09,0.0106205,6.34E-06,2.24E-12,0.966115,0.0225086,3.79E-09,0.00064012,6.65E-05,4.26E-05,0,,,
10446.82,7.17E-09,0.0106215,6.35E-06,2.24E-12,0.966114,0.0225088,3.80E-09,0.000640143,6.65E-05,4.26E-05,0,,,
10446.32,7.17E-09,0.0106225,6.35E-06,2.24E-12,0.966113,0.0225089,3.80E-09,0.000640167,6.65E-05,4.26E-05,0,,,
